date,temperature,humidity,irradiance,rainfall,DHI,DNI,fog,defect
2020-02-29,10.47081396037058,52.82044326906648,413.9547882196227,0.42472014808481884,244.85258748073383,681.1430997543301,4.241009669596028,1
2020-03-01,37.06226839771874,40.39495618366852,474.8591649678731,3.413765274584657,71.13799599854715,537.7226622532305,-0.08203313899880094,0
2020-03-02,30.063575093441344,32.57662880010682,473.0272683312749,2.8630512417884977,465.53493999880584,627.7897965801078,16.85491082449795,0
2020-03-03,30.147194143913836,40.91236754040947,538.5702974338423,4.151364758044197,386.2596011328451,101.6571360537601,17.566640412866025,1
2020-03-04,16.727043867645897,36.14569880774245,527.6566032103792,5.8892632853720555,215.32382625184943,633.9914536570966,11.933805823478217,1
2020-03-05,24.630376668597926,43.414470331949964,634.811202628179,3.9715320681200224,198.19581247126354,488.3217866088724,11.913662150061342,1
2020-03-06,21.75509118549462,34.569435662882384,498.2878859734023,8.318920669658917,202.99077777155821,693.85024440603,5.306190464410088,1
2020-03-07,15.1568765510699,43.399436798659174,433.3894172702749,5.351637906592056,349.8690274909827,657.195823395208,11.421398354036073,1
2020-03-08,16.901793272077065,33.74573911889931,587.1334390327816,3.971109004164564,331.2787072394941,734.6768906911246,14.09217751947255,1
2020-03-09,29.32026150248824,27.603959413382633,381.52065473866986,5.8029981101805745,422.48705641936596,509.7284159515364,3.6015541339788024,1
2020-03-10,24.839653063927436,49.52266134429461,470.7284397861114,4.4453141017957885,252.78637319955595,472.20055449600534,10.977101128799358,1
2020-03-11,32.59130585177853,46.15354576857482,487.89900850648905,4.112327813689604,407.8197303714238,116.12230004838551,15.906893006441429,1
2020-03-12,23.83288459052173,58.597453137817034,468.40481209974166,5.732561070289429,372.64231606096206,502.6907682784203,-1.4273995596206248,1
2020-03-13,21.192133058717204,70.11256681463138,432.60372886854395,4.910809147088286,319.5069697151381,232.7655716441613,6.354776706026522,1
2020-03-14,15.427961870447843,50.73235569157955,509.82787003643926,6.499376265985223,308.6138300196658,239.41476092133615,10.774668887204413,1
2020-03-15,19.408440378391838,48.68945988458588,459.71867462303163,7.266159759119444,104.8195898518398,401.0162405405753,4.30098772286613,1
2020-03-16,22.93821780006519,31.896930297248463,539.2478760620251,8.061653595508504,296.674890678947,489.20269433008787,10.343264891478775,1
2020-03-17,26.896177667677932,45.29967117299125,517.589005534068,4.5665370588489225,206.98434974756788,473.21163618690065,2.247853274582595,1
2020-03-18,24.178727795573895,56.56636676871547,520.8659410515918,3.397597914027354,217.24146623629764,413.7756435797536,9.89624207726128,1
2020-03-19,18.483786229438422,56.051200840821664,412.88219010953844,6.791111971102648,286.8091360220033,560.7142718060746,11.119217816564554,1
2020-03-20,17.657217694469196,58.450670529706095,516.4811491063869,3.831619057822171,246.99976314642572,723.141471449936,7.058725913371708,1
2020-03-21,24.99307478632452,43.12700962843336,497.19334897756215,4.765050907163777,346.6166426034031,444.46363389434856,7.730979794739994,1
2020-03-22,26.710287563846023,44.23112876512975,520.1632270081624,7.26548244135382,349.91662044715525,629.0242974040201,9.78628338611512,1
2020-03-23,20.01893679814467,37.82061488406849,551.720494324076,4.3900727242911595,402.89354925948544,489.15694886599925,6.996712211711058,1
2020-03-24,29.996639858466352,50.40168198015514,577.612159002428,6.01694797783146,323.5333668821562,371.82426924596575,12.78388066271435,1
2020-03-25,20.271921022218542,40.67259089205622,481.46479983897734,2.473863301795449,345.2489092639646,514.684421811894,7.75917318659646,1
2020-03-26,29.74810108724735,49.80701625200659,467.5331036134806,5.279798493366263,165.32687013050537,320.03792388509294,4.319322313611238,1
2020-03-27,20.436082529323542,52.19509555793045,402.71484584180206,5.786125867960183,206.10184273222148,652.5531487119868,17.11491748258053,1
2020-03-28,30.949583338591932,43.17038012923763,519.804329247828,3.69374698850902,342.97666495194306,474.0092043227153,15.403006251055457,0
2020-03-29,16.94560798275033,49.64231928139779,605.8395510741838,9.7614907024395,333.0576756274374,642.3869710337353,2.4880171530914366,1
2020-03-30,19.21308440164539,43.91082990370124,411.1166522633147,2.995633558590611,248.89914783028468,204.25823527665494,14.963723842243345,1
2020-03-31,30.473191873560456,52.34821525948732,460.5665372745317,9.264306821140888,393.6445725831116,494.73572346954944,16.32538919044383,0
2020-04-01,25.99669689361116,48.60005065400908,510.5748506365939,4.773868189050107,269.04072358591367,491.42229497117694,5.311691205776467,1
2020-04-02,22.67831154282254,60.21790585588673,459.8429306329186,3.894918653166542,261.31291531493537,423.4560890549557,10.91962747170155,1
2020-04-03,30.59729956149848,40.31420395921466,480.7255119812196,7.466457457873462,211.19283651438028,418.2372991082377,13.042645206646867,1
2020-04-04,20.921042290030144,44.92482398342643,474.7320841367795,2.896239794896652,549.7200391587007,163.2017527442897,12.820042675369045,1
2020-04-05,15.214059007767137,45.480086418710826,435.77238510037364,4.622456205847716,101.10253128140155,459.2474896965147,10.724673172678274,1
2020-04-06,27.778934820414364,50.103493145662995,461.7148902760957,6.440067518683305,117.57433440621702,545.5405856693002,13.863474185511908,1
2020-04-07,28.119502219523934,58.50464703170131,416.9200854442718,6.580422532690687,311.0726864724702,661.6861214114773,9.889874423447413,1
2020-04-08,21.462471512447117,50.39766734586495,533.5285225155455,1.866010578276795,254.8696962897474,539.8531962449354,13.615502468688991,1
2020-04-09,29.444900560022834,66.95461832834553,501.23060626239555,4.972744981621692,272.3807992729949,508.3020287719941,15.230039840342968,1
2020-04-10,25.96376924532608,46.34944783453742,454.0443277565028,1.4173449039176327,294.1413448866139,452.3685359104701,1.8378834896600829,1
2020-04-11,20.96696571859731,57.732463301000635,496.6432922692739,8.024144900502709,430.49824698685114,495.0444480702351,16.006355514975052,1
2020-04-12,24.74957952857589,41.0259907309817,462.1064569787417,7.624940734281992,214.10276115556576,365.1586765301696,10.372932032717767,1
2020-04-13,30.112842020598887,35.209482908591546,446.14504652980025,8.802102776206997,212.66822761650877,487.7209801727108,15.859474584907064,0
2020-04-14,24.437670087202235,44.675100807909324,415.5884986114284,6.290110546919754,401.1842432994189,401.3073432858247,12.341926171385259,1
2020-04-15,25.034597779032495,46.98692794207942,586.7939498842857,4.805784720164925,319.34786284265147,586.5100023682171,5.27034835434801,1
2020-04-16,36.129721658691295,63.709890062911214,516.5017557255156,3.980313515723042,332.4869615796186,649.5676971187639,10.15300912169259,0
2020-04-17,14.114919598425262,53.670355390994864,496.5179210776532,5.665734880195553,250.41319709011563,514.1171534356408,11.910191601585614,1
2020-04-18,24.0341164922508,57.557402888945425,520.3207746838103,3.9217347264940203,225.03096552971033,504.92131214205676,-2.913983164849723,1
2020-04-19,15.634266961733855,39.93746977497102,442.30248181739955,4.5756729728070615,178.2893199556469,523.9229443014892,1.4265626682846175,1
2020-04-20,25.86252208246433,50.21062021342063,557.7092015247009,5.198908914061423,322.73927751211284,347.48920270853466,9.426123376146009,1
2020-04-21,25.48155394835586,49.52870559192545,515.4375620918306,3.2081458928811957,420.2074205974055,463.33961187755824,10.909915419883436,1
2020-04-22,19.693888562770454,47.775229897570796,534.9690241793909,3.282160184384657,305.0954277011289,230.86560927654187,16.632308211828466,1
2020-04-23,18.619360913546636,56.34618475652789,451.7696787896868,6.667917137825924,235.75903827327886,484.9969617061326,11.241922028796564,1
2020-04-24,20.992515573028125,43.528185681522395,513.5585092318655,5.944494300175697,393.04084961111164,473.702539650947,2.8904006417978154,1
2020-04-25,23.909915581630493,54.5965711752163,599.8978039875002,4.403417402448465,57.51536885943614,537.9103056354912,10.230224405410212,1
2020-04-26,21.58280116605659,53.67544896022269,426.9133655869296,5.38062311518788,214.827080274641,773.4085400191939,7.3921016100331345,1
2020-04-27,27.95452651287651,52.06461417428859,440.7656704794224,5.466537690793052,327.06848588433377,463.33889059968504,12.248063061386283,1
2020-04-28,14.763381934710191,37.733783406033844,551.5219133707802,6.93489230010047,294.46474519776103,460.4093977110968,11.764083032471891,1
2020-04-29,26.93364952416752,59.10739425247307,492.36127882272956,6.266953096373709,98.07442831125869,573.9146152494864,12.534773648342739,1
2020-04-30,36.69812403010029,47.235671549841626,502.2567007716005,4.480846036331921,336.44812492405055,720.6982934213507,17.96385377208742,0
2020-05-01,18.488820186417275,52.74850288838559,487.0713684161614,8.67060251878968,216.00601424186937,382.93639238450896,9.073830218123385,1
2020-05-02,22.341970459942726,53.65848787916858,460.38566690969276,7.595650533947171,348.11151263888354,913.9032671032373,9.626660108744252,1
2020-05-03,14.385246510325594,61.24756052724949,512.9358220114873,5.224121582433355,351.91412258690565,468.35827937763344,5.125714765358449,1
2020-05-04,26.23073894342422,58.63519658381315,526.4471809208292,3.3904925187242614,534.6647030526561,308.12583394576126,8.172244550069813,1
2020-05-05,20.125095170931793,69.30501351168871,546.9046270452823,7.987708558956307,301.0990765811283,617.5556784964505,13.31059598042982,1
2020-05-06,31.94572657838964,70.14060154918468,511.2790831784402,4.386468447945991,259.36968695549376,370.39325133464456,9.282102441418397,1
2020-05-07,23.584070621192254,49.30140244851594,480.8987275524808,5.966753494755724,399.6739464026774,417.52970628746647,1.2514361269183016,1
2020-05-08,25.8939643286659,42.005776004569036,522.0516453636576,5.481575019483877,328.9120505278812,561.9306230669262,9.008005515899772,1
2020-05-09,26.932758362400936,46.00647159487003,504.7096150155073,6.3507627259561055,335.35401066066856,654.5513347136606,7.485297230546647,1
2020-05-10,15.909611848082152,49.50675929852427,527.0386792650195,5.47806720249353,199.96696510462945,751.0978560516065,10.80779633619084,1
2020-05-11,20.365454314181633,41.23841554038248,578.1702372514465,8.722504447343708,329.60607025943415,517.4070283801559,11.3431455750863,1
2020-05-12,19.512516726148775,67.12305221343297,479.1261325057483,3.4157699588697,195.44754429305343,337.2715910807832,15.586526577683323,1
2020-05-13,31.51953726903537,43.704593144791126,474.0549897787574,7.250171757867694,402.06878322732996,384.64070008125447,14.82743074768911,1
2020-05-14,26.509946051787765,56.08156427600642,583.4625403188484,7.229924645894805,443.3352502881992,562.7597016963789,12.177730796478269,1
2020-05-15,17.41211187263204,50.873457389906825,470.038786127014,6.888386310708469,194.41738918926097,519.1497649199417,-4.8082516451347885,1
2020-05-16,31.32491664928128,46.99216123523973,432.579345612194,3.678782812046016,320.98494779230555,313.9063100665659,11.112315820043033,1
2020-05-17,32.301754731006824,64.93021470489448,495.58122384004224,3.484673930822761,407.7379760402405,322.11554210085444,7.331117493201132,1
2020-05-18,29.69373437841155,56.07111671916046,504.37657354608353,2.9036591863490537,213.97375480424813,549.2451942501133,7.99351097433245,1
2020-05-19,23.50994948151829,51.226882397551016,484.1672352473947,2.69573115038523,194.97161909889766,627.9216246267657,5.831263531974184,1
2020-05-20,25.25910194741211,41.20839371164925,533.8731084673205,4.537796784814007,136.11926928778223,390.00307886245014,20.747872674336435,1
2020-05-21,24.514751590492985,69.003097263781,495.48780751671245,4.442335858544461,200.2805569693353,342.90994336584754,14.975559910129713,1
2020-05-22,27.624589318229415,62.67411654818657,513.4512036588123,5.998996466937319,293.7946874201666,688.875069441622,13.52055511070791,1
2020-05-23,28.583973433633737,50.62146736279282,425.2160241871492,4.811680151230802,391.73278726824816,583.1141840130573,13.268929409473392,1
2020-05-24,21.98834073208569,59.21408397810581,449.2587046132779,5.9216289542976615,392.3796560313947,480.1147978019423,8.554973945228834,1
2020-05-25,27.158318346664373,42.709497075074225,400.06802622083137,5.230198853222927,331.4340703315488,505.448821330064,12.67704196970014,1
2020-05-26,18.637209324838416,65.1875933696358,425.9377018901351,2.6576790770998393,376.4497453033533,459.7440897185928,9.151208530487573,1
2020-05-27,23.52787445484795,34.934243543426334,493.293360861579,4.065297434856652,356.61627771827455,616.8000321036943,9.945130083327273,1
2020-05-28,31.989481305433678,50.551713547802315,511.95727903268937,5.597954912238035,464.8504010268179,267.49787159627783,7.720873261003156,1
2020-05-29,21.721835312982112,60.39992332962794,571.3079376009633,5.296931377389889,401.1216957489812,626.7719491047637,13.773691750427787,1
2020-05-30,19.21491359592066,57.70673054463343,509.6431977775193,4.739120532433345,482.19150978604057,488.6524294117366,12.104591420878283,1
2020-05-31,24.918365699733155,30.278013426953063,512.3301093130667,3.483125078329631,342.3278417666391,487.0274268996114,3.0199729540845315,1
2020-06-01,35.273789625901415,59.60047741149928,612.5499058004162,4.167001835126615,272.3177005226112,668.5857958421659,9.132680514635604,0
2020-06-02,30.56296418285914,53.690759027062576,574.4985230122192,4.625937440010331,307.71139380125385,936.7424592603542,14.497849030653498,0
2020-06-03,20.18633995429624,65.84820527349018,555.181513872391,6.295935582019776,186.09918068830348,317.83979255611115,14.354808910858097,1
2020-06-04,33.68189974675753,57.3876112555745,556.1014691732065,5.883068018093728,371.4584186682464,752.7926921231038,18.288734559614348,0
2020-06-05,32.81494859293064,38.050131947313396,637.5973293838598,3.999180665391472,325.2803505419155,438.7977936440155,18.873292804866665,1
2020-06-06,21.60777910988945,42.382900583458934,580.3423402622943,6.149704723470713,189.63635289635457,544.4099635598096,6.1400691057268,1
2020-06-07,38.68387478488356,35.53422109964106,561.0908239271939,1.834628716394422,396.05572244572284,533.8760717904036,7.252507268479799,0
2020-06-08,36.942369997936254,57.74325102616065,545.0714636222335,6.878597524741783,344.29258956388065,393.21585312434445,15.142005790924603,1
2020-06-09,21.29488595820549,42.19695593498461,585.4179006824078,5.54222559289343,404.50233755026903,589.8559289564276,8.296538280610347,1
2020-06-10,36.97194948363326,47.758735864795064,536.8413543957423,4.243457076021422,256.6175758626181,804.1048149878754,11.671767646413272,0
2020-06-11,31.796245782567283,34.175055220182415,625.2693469288671,9.487203789165282,157.72050913736572,788.3487133166598,-0.5752800759390375,0
2020-06-12,27.122775172662223,52.76093519668342,670.268271936221,5.518324555446673,275.3929122941541,386.7392062122569,14.682827591927774,1
2020-06-13,32.70504109979904,49.14884397480594,534.1141328429617,3.871397933395679,396.676801116646,576.2101864087217,6.222686368171833,0
2020-06-14,33.05321275590765,56.91713421020273,539.9399240491306,5.738594759424362,301.2872348045773,401.6002847659753,11.64843020931413,1
2020-06-15,27.192106251983894,52.07270746973619,680.4261077974362,5.615465149358864,315.92504683737025,206.2176567295192,2.767894680083357,1
2020-06-16,29.424738212616838,52.48994763968603,577.3824862215454,4.56043212821239,321.973193206575,401.73741879572276,6.04041244766916,1
2020-06-17,27.026751151397974,47.440423307857316,630.1353828214665,4.303907240714761,221.763303309791,593.7677984650595,5.932020014527465,1
2020-06-18,25.040321944448774,49.531204447625065,573.9179245014691,3.51356202089879,119.47313211233296,489.48589796831743,8.507778464385044,1
2020-06-19,29.871007208727566,61.45262173019225,665.433437617609,5.692988884013522,377.4160609818816,383.8311546843761,10.524535825427563,1
2020-06-20,33.68167217517148,35.45351289499155,606.6956461307738,8.029283719051119,213.82564679404499,352.2711078070437,7.90637825946782,1
2020-06-21,26.844040291265713,55.68458918924277,631.1259570152499,4.334376470295581,348.0424496117787,354.7720904139343,14.156755289923842,1
2020-06-22,41.59754446595515,45.58513399176719,624.3986341331503,0.4101165290072091,515.4457142844684,398.1237850025748,12.737920865452587,1
2020-06-23,26.520824403252263,52.467660239799706,508.4985724786095,8.051915121769618,222.7228117021798,632.3084899044516,3.737033292483405,1
2020-06-24,30.87115175331907,48.17702565227655,570.6839987394434,4.060085760608764,317.2196301402837,571.8194931053288,15.827410571606821,0
2020-06-25,37.942653455487665,44.89073818767737,619.5182471754312,6.549456638134324,119.18560735017485,561.7001364346413,7.583752287604463,0
2020-06-26,31.91188520697819,56.990456021778854,600.1285591215754,5.922808170760102,312.44360661972,458.1494287714072,22.28414527311487,0
2020-06-27,35.21488797323188,54.14091353793595,573.8690291800762,3.9855310762101546,315.4668833646332,656.2352583227873,9.803660044810234,0
2020-06-28,20.412083218098584,51.19992372937595,552.5533594575119,5.089232172947072,304.688312343365,632.8093199775567,1.7963394145576999,1
2020-06-29,27.383745283075523,60.21224743167163,575.9878979130889,6.417390546220853,545.1229719075076,468.319102455272,9.397966806677951,1
2020-06-30,24.13385912362421,40.26519182202979,526.0342010018373,6.4966081375368985,290.3663034914215,443.6024565362575,3.923739560432704,1
2020-07-01,24.057877892084903,43.96160447203849,459.88986008041434,2.7008918734857637,409.8303540732512,479.3241232105859,10.126928022032295,1
2020-07-02,21.910554548358796,61.59674944799366,630.5195882152707,4.264483850127989,170.53214292938864,409.2012310925496,10.151639901406407,1
2020-07-03,32.50496116089973,45.19750965005075,531.240776034138,6.872215100219395,380.91802968531624,320.28606797134427,12.033285437334406,1
2020-07-04,26.853011099908866,53.3949889138583,660.0848927833754,8.44443540843006,346.1049468196153,622.5723416539363,12.745888965717329,1
2020-07-05,34.404687805404855,68.08131810578976,450.26935698861905,5.873276949258586,319.27289964997266,604.4658010087159,11.691127368425576,0
2020-07-06,20.775646360471107,50.07155999061794,632.5890630850308,3.1912622989660173,165.15041220807632,611.7846634764319,1.2182334845661185,1
2020-07-07,28.04803653007246,51.125575309064544,568.7486304657664,3.688909941031284,306.7516857174325,616.6406206854368,9.821286332259133,1
2020-07-08,28.606303976733955,40.992115316852875,616.8007871330996,9.203122952765913,237.9833502929633,523.4455752926738,7.006242327757402,1
2020-07-09,26.31034109879385,37.9626480780022,624.9363479155966,5.834087005935207,368.78813911747545,507.4785899899734,16.740178902123596,1
2020-07-10,24.944320030303924,52.21610440785968,645.3849398993949,5.672047632821116,348.552255336553,433.4287432498582,8.383946005171808,1
2020-07-11,32.380156917190575,28.419314360387432,857.5876645219008,7.637102036181673,276.0703408857656,462.9809663316872,4.603284169875024,0
2020-07-12,25.058753954780528,51.37615821140121,594.2887224274909,6.918543332769307,407.5034009718181,355.08978569796045,15.284939459091355,1
2020-07-13,36.286098254144974,35.171166424259575,557.2379771374568,2.3811757073379716,381.7861831184996,535.7300288033058,10.526160685296379,0
2020-07-14,25.263850603194822,67.75076072362758,595.4170295949808,6.352663713589061,389.06178740002844,830.4194148336192,8.477088304443166,1
2020-07-15,36.83707491230079,33.44655961690322,594.7510149490523,5.307288921631333,141.55264368490646,626.6681459906879,3.935660918954876,0
2020-07-16,21.875953271676195,31.57830572903312,614.1884777191673,3.7399417474317884,260.3429239500394,456.6558635310612,1.3474452502513188,1
2020-07-17,29.71478566168906,58.76726773690452,645.8610771057928,1.3461772433909647,259.68116931504665,642.4108285689829,9.183725255834107,1
2020-07-18,35.766301936483075,30.60439618598169,595.6772358644477,5.792643368247978,249.65594320716565,590.080318592419,13.402819582937589,0
2020-07-19,31.39040523983972,43.5704744664711,596.9856233180441,5.300230454012258,458.77615237453676,403.5113597316892,4.332035871807705,1
2020-07-20,34.187372014680314,41.972102491715475,649.8379821409908,5.427231195177485,464.55856717460574,462.1526899437671,5.4332391469528885,0
2020-07-21,33.78734165030702,49.899435281309856,693.3341574165813,7.47601387191688,195.9400769914855,452.6595314921213,13.117268047121913,0
2020-07-22,40.429872477777145,52.32768291231906,644.5335840715697,6.747574105884606,133.17165653412914,791.9774835711454,9.323011201802808,0
2020-07-23,29.82351630198542,52.41203964218953,544.1525223126638,7.255567260255605,388.1131097099632,654.9483791779919,5.38043992094999,1
2020-07-24,26.55080407174325,38.0859936067701,670.6075849149315,4.814827460478031,320.00978327839965,573.8552959133817,2.4783918227527817,1
2020-07-25,29.49803248299317,45.99651184986577,663.0284422521074,2.055354143067021,391.3201924252178,831.695649985924,1.0127209781655129,1
2020-07-26,27.165250824491242,43.18747134130574,546.8283530922697,6.142590923598309,229.0330093581099,803.5086480001478,12.165592507512187,1
2020-07-27,24.40185883159773,42.03224693693699,563.8035647970698,8.096133602757478,293.8256698542099,432.9745619506068,9.081221348750038,1
2020-07-28,26.04096295844166,47.33394566491915,641.2309109819234,6.370361827035811,394.787460622024,551.246004353651,7.0644045846473436,1
2020-07-29,25.218707887838587,51.658635226535374,573.4003095294419,7.658282565491106,295.16553762201806,408.7848114572465,12.01948010417987,1
2020-07-30,32.715904407731486,45.70092653312043,696.8356231201276,8.464453005774729,349.8750172807941,492.8754159518674,11.593787340974341,0
2020-07-31,34.032818839481294,41.64807309808517,515.7741372287559,3.106519178085621,414.8350580691126,363.3724433542021,17.014223700501216,1
