datetime,temperature,humidity,rainfall,DHI,DNI,pv_current,plant_current,plant_voltage,power,sunshine_duration,atmospheric_clarity,panel_orientation,albedo,age,maintenance,climate_change_effect,grid_integration,defect
2020-01-01 10:00:00,22.59204443690449,45.50492752439969,0,118.61354831150675,254.19404883979044,9.103356410334998,83.78229059084062,467.0364654809302,4251.5994018960255,10.392304845413264,0.852108714944891,South,0.22535006631912963,5,Good,Moderate,Isolated,0
2020-01-01 11:00:00,23.406241115656158,33.04711512144586,0,97.59686658048192,219.42566560653074,7.336002989833206,87.25405856787366,333.49154803591193,2446.494993475554,11.59110991546882,0.7962991205783553,South,0.24817276142879705,20,Average,Moderate,Integrated,0
2020-01-01 12:00:00,23.434801457665316,51.40449535525982,0,53.44219357137142,353.28437537036,10.998334726787336,82.72170715659003,411.9797337356769,4531.091012277696,12.0,0.7079838123938209,East,0.4060914770889651,16,Average,None,Integrated,0
2020-01-01 13:00:00,33.25344883253736,50.527382830321,0,82.19977587532297,220.173281586374,6.860012417442047,76.51933984284169,358.17741823314304,2457.101536726695,11.59110991546882,0.8421639549214165,West,0.29937559395311447,10,Good,None,Integrated,0
2020-01-01 14:00:00,32.341125365245254,43.8280482272311,0,147.71852982509128,270.2269401411926,6.606708898000422,66.14506893645643,428.8829860047722,2833.505039838719,10.392304845413264,0.7221040608151744,South,0.2926268320217588,14,Good,None,Isolated,0
2020-01-01 15:00:00,25.016082192477956,32.1455225258252,0,88.32781344990488,324.6998865191941,8.377278427303281,93.28321121181374,361.29915160850453,3026.7035885729024,8.485281374238571,0.6931899838218911,East,0.318445736044442,20,Good,None,Isolated,0
2020-01-01 16:00:00,25.525222942866446,38.006011150672215,1,97.63923523597664,385.6226900116252,5.8925772836149415,96.97755974449286,526.4392058605981,3102.08370565845,5.999999999999999,0.7769896207407119,East,0.3042780356888933,4,Average,None,Integrated,0
2020-01-01 17:00:00,21.96434440553091,36.7060753316176,0,56.71870605945459,307.5017995157086,4.392011830757152,94.1677499928757,377.5908839697134,1658.3836295810322,3.1058285412302524,0.8063647676266028,South,0.37689406187357843,2,Average,None,Integrated,0
2020-01-01 18:00:00,17.281117570064275,57.7431897124249,0,58.24345152229061,442.7480765924315,5.76812188122237,57.46185203831784,571.8381914010786,3298.4323843391867,1.4695761589768238e-15,0.7275670600889876,South,0.26491614199539126,9,Average,Moderate,Integrated,0
2020-01-01 19:00:00,25.555703075926672,59.90484328423561,0,77.94900159904797,350.27247512124916,9.440494471628949,85.85932400738197,340.6883716954171,3216.266689538854,0.0,0.6954316630755933,South,0.27050498543146784,12,Good,None,Integrated,0
2020-01-01 20:00:00,25.666730263746185,35.363516644628525,0,42.65676074640502,308.99512590889896,7.955009776646329,62.89375505554156,514.802450124145,4095.2585237790577,0.0,0.6953966593994707,South,0.24371363383322156,15,Good,None,Integrated,0
2020-01-01 21:00:00,22.660959025866262,45.33333476580621,0,95.7848822653778,394.30372607397993,7.102091737408534,84.10487410435735,398.99463396119774,2833.696493126165,0.0,0.829202197280422,South,0.20395683426414707,9,Good,None,Integrated,0
2020-01-01 22:00:00,20.957235038892588,54.71339763883288,0,83.41116679413601,142.16148750733524,7.1221961353090775,55.565391014969464,300.9572344634573,2143.4764521889438,0.0,0.7789532140796915,East,0.2698924277923158,14,Average,None,Integrated,0
2020-01-01 23:00:00,25.67133040776464,51.271726909015136,0,77.38832915438438,451.2503984955523,8.233257415250026,95.86266897871548,421.00865472293884,3466.2726283820743,0.0,0.7616171730694438,West,0.33146168260840797,11,Average,None,Isolated,0
2020-01-02 00:00:00,31.558315138535118,52.60424074100401,0,94.18188617334184,318.76721121170925,8.058708924710896,54.84743216309758,379.8465680164032,3061.0729276945926,0.0,0.7966223608264584,South,0.33228550490848263,11,Average,None,Integrated,0
2020-01-02 01:00:00,33.11793985374428,52.85026107972995,0,135.6068302396818,530.283885517039,9.889727195837624,84.0803613197011,409.049624078676,4045.3891916980388,0.0,0.6437467849749691,South,0.35383559397042824,6,Good,None,Isolated,0
2020-01-02 02:00:00,25.742932667369306,44.24296276208925,0,118.18278855933652,367.6348857960738,12.012554146953095,67.03090245438766,482.38522038962316,5794.67857962025,0.0,0.6899983458193841,East,0.3166361601676303,7,Average,None,Isolated,0
2020-01-02 03:00:00,22.229351072738545,50.80779193929975,0,37.673212926325654,191.43228670081373,8.519507328039975,89.3650406663213,364.76234307587646,3107.595454827961,0.0,0.8142982768450756,East,0.3484340928607936,1,Good,Low,Isolated,0
2020-01-02 04:00:00,20.648927246376363,44.325365062998536,0,63.57535253853811,397.6983097088364,6.661377244643241,89.53457491052427,342.3406913267521,2280.460491119462,0.0,0.7595215438671596,South,0.23317623172972168,9,Good,None,Integrated,0
2020-01-02 05:00:00,27.29490829076926,48.026986440941855,0,96.52169836052629,260.2591589825944,10.94102672896501,67.57389304806043,467.0546316873698,5110.0572091784215,0.0,0.9672865341660951,East,0.24108310052718895,17,Good,None,Integrated,0
2020-01-02 06:00:00,28.294601235363068,29.548639756838476,0,114.48667589940294,289.869182213258,9.772884628864725,84.37716182434481,415.8103502442215,4063.6665804246104,0.0,0.7690990445111808,South,0.27673660469465755,7,Good,Low,Integrated,0
2020-01-02 07:00:00,14.626400739105552,48.499108474366174,0,4.4575098792329015,475.0464959169841,4.7788698529065154,39.81599986717066,305.0859342098007,1457.965973541037,3.105828541230249,0.6272366160890189,West,0.29156195742510954,6,Average,Low,Integrated,0
2020-01-02 08:00:00,24.557460073488663,51.05514756508915,0,75.72203690590263,372.438610750342,7.348932228299729,67.64393918691333,577.8390414244041,4246.499954293625,5.999999999999999,0.7574938020870547,South,0.29907787022242605,18,Good,None,Integrated,0
2020-01-02 09:00:00,25.336425876200252,54.51369497675334,0,71.84098739633784,242.9900422726086,7.165988679402745,78.92409844650157,377.4898926251237,2705.088297140594,8.485281374238571,0.7360410889077522,South,0.2929553632497433,7,Poor,None,Integrated,1
2020-01-02 10:00:00,22.241199164700056,44.817669838488015,0,143.60770360433548,387.65675071978666,4.976299255692817,63.52091769901186,371.88430017133106,1850.607566146439,10.392304845413264,0.8784606734739586,West,0.29680914440109557,17,Good,None,Integrated,0
2020-01-02 11:00:00,19.58010730512172,41.19399414277023,0,35.28039311612279,247.79617170676676,7.65948144396821,67.55079361095731,407.663238957158,3122.4890141803303,11.59110991546882,0.8037329516771221,South,0.2606974462285512,13,Good,None,Integrated,0
2020-01-02 12:00:00,25.047850543940086,38.7577710853204,0,78.89272098701827,315.39313671226,9.252064531100421,83.02347429106341,316.86995198574925,2931.7012437388444,12.0,0.7044500241457334,South,0.44743630956019753,8,Good,None,Integrated,0
2020-01-02 13:00:00,24.2226851138746,33.14741731303998,0,141.08144850292598,310.5557041291124,9.120959297646646,79.3235280659979,357.37656003211197,3259.6170579858663,11.59110991546882,0.7272486696194574,West,0.41171772212810076,19,Average,Low,Integrated,0
2020-01-02 14:00:00,31.47009417579261,33.05429987663612,0,90.7095570302625,263.0304925802623,7.999189481350966,51.824721435885444,331.28153488953876,2649.9837692542014,10.392304845413264,0.8237778582893862,South,0.3283586221047041,17,Good,None,Integrated,0
2020-01-02 15:00:00,24.607106305094472,53.39672466286219,0,13.773942731347347,286.0909664796179,10.745865978879017,99.85592015188416,423.39119327887613,4549.705019612466,8.485281374238571,0.6286347758401788,East,0.21209220555455088,12,Good,Low,Integrated,0
2020-01-02 16:00:00,18.650601737215446,53.78705825598381,1,108.25752531887773,330.75622770368074,4.831405026564518,29.58532048035248,507.5254579355094,2452.061048579079,5.999999999999999,0.8255525882561604,South,0.39502270498368786,1,Good,None,Isolated,0
2020-01-02 17:00:00,32.29697164760671,43.861873869508095,0,68.82135383305281,339.86957165070595,9.491649705636103,82.23830497641843,382.55765229157623,3631.1032277621784,3.1058285412302524,0.6773371356982405,West,0.28115971866754597,14,Good,None,Integrated,0
2020-01-02 18:00:00,23.142123399667827,38.74211539534116,0,49.276064399505486,253.8318976595876,7.893557140805558,72.9379140360583,424.0037180862694,3346.897576627978,1.4695761589768238e-15,0.6858050098172179,South,0.3111509848022274,12,Poor,None,Integrated,1
2020-01-02 19:00:00,30.982917387076316,59.19237129811124,0,126.8534740096652,201.3817748302476,7.29237715047384,103.6643366402362,628.9572024612465,4586.593131854343,0.0,0.9305952717471876,South,0.4288820804945376,8,Poor,None,Isolated,1
2020-01-02 20:00:00,17.520320113053913,61.24925678551008,0,60.40741081508001,237.20476559376655,6.228874359835538,69.91056821947939,273.0484539076849,1700.7845135383143,0.0,0.7992456570398578,South,0.38410024289988043,1,Good,None,Integrated,0
2020-01-02 21:00:00,21.16566066160548,42.74746438607582,1,94.3865402893635,237.16312632168354,8.131683641496455,120.93222695873975,306.5531793856985,2492.793474059413,0.0,0.6586901162234247,South,0.28976215670353267,12,Average,Low,Integrated,0
2020-01-02 22:00:00,26.475963224943495,46.77985742992248,0,66.82051555282028,448.6422410349199,6.012428852896338,64.907809613755,293.03353259660685,1761.8432662499786,0.0,0.7945610197405121,South,0.2549639834671996,14,Average,Low,Integrated,0
2020-01-02 23:00:00,24.93675065465672,34.422811393809404,0,69.8705467888607,379.5612166405218,10.025964002180835,75.37052016239693,444.43048938896106,4455.844088085335,0.0,0.7553550671495461,South,0.43102630214378024,10,Good,None,Integrated,0
2020-01-03 00:00:00,28.356269092741986,56.639483138975706,0,88.6553748826108,368.4947392450035,5.685079875786571,60.28586982268619,414.18545151942465,2354.6773752766558,0.0,0.9240248602587858,South,0.29004258934220106,18,Good,None,Integrated,0
2020-01-03 01:00:00,24.235702665761014,53.91708840160029,0,61.21178783070049,234.56094658879053,7.503686169244313,71.7408866841663,332.17450670063096,2492.533251705077,0.0,0.8689890528948596,East,0.42001199055570243,4,Good,Low,Integrated,0
2020-01-03 02:00:00,29.4275751271712,41.417430729007926,0,66.6443680113201,320.79191460473953,11.203708411736569,91.10022988181308,422.7275350727417,4736.116040567142,0.0,0.8039313079341778,South,0.3067036821029552,8,Good,None,Integrated,0
2020-01-03 03:00:00,13.24173305930574,50.673384155811064,0,110.97219854328472,415.8339225033302,10.041615985927965,113.36411519845953,382.1569862450294,3837.4737022121403,0.0,0.6896290403136376,South,0.29499973015596476,15,Good,None,Integrated,0
2020-01-03 04:00:00,25.015357398524092,57.498685729221044,0,40.564820597431456,341.37428214388683,4.61833695887483,127.15504542572667,341.0109476508341,1574.9034629167772,0.0,0.651852649613561,South,0.39059516547530243,19,Good,None,Integrated,0
2020-01-03 05:00:00,26.724928476622235,44.280345984412556,0,86.20192220221436,191.22717585243538,7.327416076680005,76.24548469127335,404.2867991220143,2962.3775914761472,0.0,0.5908429513162881,East,0.27082012038646497,16,Good,None,Integrated,0
2020-01-03 06:00:00,25.596618212430947,49.340655950283725,0,115.45089742923895,311.3129451179664,8.075743232610234,95.59286150682209,536.121730648558,4329.581438140379,0.0,0.9269175951313251,East,0.30036909450408883,19,Good,Low,Integrated,0
2020-01-03 07:00:00,32.322005480309855,49.59381044228551,0,136.74541382940694,99.45603229573794,9.886203305564267,71.1401499969359,589.8447197329339,5831.32481799336,3.105828541230249,0.8625985941796929,South,0.2723994476104521,18,Good,None,Integrated,0
2020-01-03 08:00:00,27.22664829963349,55.50394123920514,0,83.55410707949167,331.7491544274536,8.712116703155163,108.86579104130035,466.61462013997044,4065.2010260578377,5.999999999999999,0.673822977525101,South,0.29712897402219907,16,Good,None,Isolated,0
2020-01-03 09:00:00,25.853195077525335,45.99077651352269,0,77.5220751548146,391.6859020303938,7.9507029091896,82.93525640872737,263.5242411584435,2095.202950820418,8.485281374238571,0.8842566811170525,South,0.3274189305999615,11,Average,None,Integrated,0
2020-01-03 10:00:00,24.20343701140871,56.862060709608826,0,69.1358346578186,225.21805283494092,8.07569361371721,112.62409157295848,416.616219833523,3364.464945880587,10.392304845413264,0.6745384706991653,South,0.14818112460381502,8,Average,None,Integrated,0
2020-01-03 11:00:00,27.65571050553666,32.41440163553041,0,109.75396284964123,217.42145366263196,9.327498406231726,68.84582856744815,453.8526941334479,4233.310281193711,11.59110991546882,0.7015909661751635,South,0.3898202047572138,9,Average,None,Integrated,0
2020-01-03 12:00:00,30.094653247367287,35.64324132506043,0,25.50684118097862,295.82002747519755,9.34979055702702,92.54556284978688,390.02502230193323,3646.6522705228685,12.0,0.7658879667508863,South,0.22595376518684737,7,Good,None,Integrated,0
2020-01-03 13:00:00,27.613917872927935,35.70703618148618,0,48.27482424554701,425.7245352754793,8.89841584421356,100.8273594898416,368.3964827623125,3278.145099164709,11.59110991546882,0.6818617823999091,South,0.30479989136922514,5,Good,Low,Integrated,0
2020-01-03 14:00:00,25.909745160984055,53.89757093183281,0,59.100826563475344,482.33420312911255,7.916729309229607,84.63485260307552,405.4928854408083,3210.177410853331,10.392304845413264,0.6929050137105298,South,0.3209733195891243,4,Average,None,Integrated,0
2020-01-03 15:00:00,18.67858424756536,50.104243660819975,0,67.57973775386164,311.6895199813606,9.415585000930772,83.48315485968934,366.46883778547493,3450.5184923614497,8.485281374238571,0.8068501401520483,West,0.2514450964399971,8,Average,Moderate,Integrated,0
2020-01-03 16:00:00,22.56423918652473,58.370211614165214,5,52.4673547346914,382.7746333599995,10.162408361563914,72.6352565415429,531.9126147423054,5405.51320367853,5.999999999999999,0.8426961828524753,South,0.28504237354207107,15,Good,Low,Integrated,0
2020-01-03 17:00:00,28.174513852212282,47.86785822390502,5,80.82174556652554,183.8381484994407,8.612322672901513,81.43272620846177,409.0128240581037,3522.5504181430842,3.1058285412302524,0.9395515605590403,South,0.31445244869631783,15,Good,Moderate,Integrated,0
2020-01-03 18:00:00,24.094535926739233,57.944024740081204,0,54.633770266210966,254.62216106127127,7.3328967699548535,88.58098694267613,259.20416761686306,1900.7174034765317,1.4695761589768238e-15,0.8772385563441463,South,0.4172343456161308,9,Poor,None,Integrated,1
2020-01-03 19:00:00,29.140780677368493,59.66662421099623,1,63.962509602469396,203.39840402723962,9.668843384942297,102.01207525430408,538.0778547549177,5202.590506531028,0.0,0.7988790778093153,East,0.39002403024234017,3,Good,None,Integrated,0
2020-01-03 20:00:00,30.929326696716352,59.657738172567775,0,17.728405987362457,341.8243048584732,7.6130602041285425,55.22438395300853,330.29026131249793,2514.519644209395,0.0,0.6378046809315423,South,0.3184974654767127,12,Poor,Low,Integrated,1
2020-01-03 21:00:00,23.35306627106418,49.63459190113719,0,84.6332825280928,342.08987081980325,6.3337393168408,66.09371253648584,465.0929251727492,2945.777346151138,0.0,0.6145311901960424,South,0.31489835404171374,6,Poor,None,Isolated,1
2020-01-03 22:00:00,23.360615993566235,56.45179986266537,0,81.32694470258242,112.31746851269136,9.95121702631392,49.599067540010395,239.1068376026754,2379.4040334598208,0.0,0.8502979787195498,South,0.3293345441518282,20,Good,None,Isolated,0
2020-01-03 23:00:00,33.17065121723265,44.58340596323392,0,64.56547911157158,331.20873553423166,7.236731873704672,111.39592203824122,491.64300393027577,3557.888597026138,0.0,0.7721318099959055,South,0.3440146789080682,20,Average,Moderate,Integrated,0
2020-01-04 00:00:00,27.658204384766464,58.98313216564473,0,109.76265109148328,305.36249873065105,8.873800797757747,114.10391799933178,461.17836788631007,4092.404968858154,0.0,0.7587275190458002,South,0.33150844849998634,18,Average,None,Integrated,0
2020-01-04 01:00:00,19.066412429046853,47.17613511952362,0,76.36591701992344,476.7798379280199,8.988108645214533,96.83259902019027,471.94502597907876,4241.8931680685555,0.0,0.958495141729209,West,0.31515928137222005,16,Good,None,Integrated,0
2020-01-04 02:00:00,28.721235462481562,64.03518788948125,0,93.197236256989,399.6178904699435,10.608223886136605,68.48439937437425,451.94375405287667,4794.320526933973,0.0,0.8171438837933627,West,0.32222146820482017,20,Good,None,Isolated,0
2020-01-04 03:00:00,19.435158970953502,41.83715791024774,1,56.40252082991066,314.60247489797223,9.158286990979349,75.92053612570086,443.81343917906656,4064.5708464554496,0.0,0.7628550254767877,West,0.2885800822922605,11,Good,Moderate,Integrated,0
2020-01-04 04:00:00,20.550034073462,55.494594762605814,0,89.84365775582314,180.34921032809092,6.389422238717741,83.65683714967112,517.7502498939566,3308.1249607741142,0.0,0.9358889090984437,South,0.26239032458609346,11,Poor,None,Integrated,1
2020-01-04 05:00:00,20.595997510820474,46.55393720329856,0,36.76986391833382,215.86411153701073,9.01150663741411,57.55076208008735,343.470592978932,3095.187528386206,0.0,0.8962253390168146,South,0.24767258304185646,18,Good,None,Isolated,0
2020-01-04 06:00:00,26.30727089812418,48.22139716441821,0,72.38570359500346,193.539463674419,7.280860984175364,102.72410238226527,338.73766488947734,2466.3018481644644,0.0,0.7330559407094852,South,0.322209878570197,8,Average,Low,Isolated,0
2020-01-04 07:00:00,24.559373183924432,44.72470037357044,1,60.40516318298815,377.1192138880862,5.644414047428945,56.734267301605996,284.4289383070724,1605.4346948757402,3.105828541230249,0.6330141163427158,East,0.3153206271141756,9,Good,None,Integrated,0
2020-01-04 08:00:00,25.54793854478316,29.18474952114735,0,89.61373853230477,227.1168288226264,8.068275781534346,85.46284669648857,499.1669748201405,4027.4168138831046,5.999999999999999,0.9892679440292358,South,0.2965200916824399,1,Good,None,Isolated,0
2020-01-04 09:00:00,27.46069054623691,48.77962847467671,0,112.26921399311598,345.2213288240191,8.950916561227844,84.88446139593033,421.1254263321736,3769.4585529107894,8.485281374238571,0.7724553833534686,South,0.3177165555739316,20,Good,None,Isolated,0
2020-01-04 10:00:00,36.997341554707766,54.19353835787777,0,48.19119028029937,312.8051808312931,7.862792848232631,100.20551839065453,458.36656961616865,3604.0413854469352,10.392304845413264,0.8333230436453282,South,0.34629590998404736,14,Average,None,Integrated,0
2020-01-04 11:00:00,18.61071593826756,60.242396503065216,10,28.782527591486094,283.2605047874732,8.60981927609009,74.14052657144182,352.37660461010137,3033.8988828152264,11.59110991546882,0.6455609927525849,East,0.29591535054969526,19,Average,Low,Integrated,0
2020-01-04 12:00:00,25.952846689129267,67.47246870255461,0,82.90027834868235,480.68322897914373,7.244553087965638,74.80291353068509,492.7356980270031,3569.6499226924293,12.0,0.6561270668139688,West,0.2024748431377415,1,Good,None,Integrated,0
2020-01-04 13:00:00,26.729241856129427,49.575852787334696,0,94.56230099889918,382.543818584915,7.983985666055351,97.50951640586403,439.34450551280463,3507.7202344744082,11.59110991546882,0.8069587302904999,South,0.2805545409425871,17,Good,None,Isolated,0
2020-01-04 14:00:00,21.58407895908521,40.58047498232234,0,88.13063422053139,314.17903811824294,4.651861582480727,79.35088135610913,295.050448324772,1372.5338454557218,10.392304845413264,0.7156829960558343,South,0.36062691924901846,17,Good,None,Integrated,0
2020-01-04 15:00:00,27.51650358447189,58.62322408923421,0,44.12437794201168,311.73574491596855,6.846468902183905,98.25958385993252,331.66494791256457,2270.733751827818,8.485281374238571,0.7927988918720356,South,0.31395099767781937,8,Good,None,Integrated,0
2020-01-04 16:00:00,15.87713002096403,59.072901199149854,0,83.8147738398503,378.01174632066363,8.709875278442379,1.1850557489449614,437.01827343864335,3806.374656050811,5.999999999999999,0.7469335565006878,South,0.29838125071569166,2,Good,None,Integrated,0
2020-01-04 17:00:00,27.95782858681395,55.13766863347792,0,61.153266388582566,420.82288708974966,10.988580123992651,88.69814622112426,320.65868191285705,3523.583618653303,3.1058285412302524,0.7806874618737601,South,0.2428778078046916,18,Good,None,Integrated,0
2020-01-04 18:00:00,20.34463758433939,47.211360679561,0,51.38794779157469,364.28654223893,10.547051574994189,103.67701163925193,393.28175345796745,4147.962937225332,1.4695761589768238e-15,0.7789627157530437,South,0.3293439594796558,15,Good,None,Isolated,0
2020-01-04 19:00:00,27.384331832934684,50.91667311418276,0,117.39951517618832,378.9374197547403,11.16417642794082,44.26853057790278,385.4287823695772,4302.994926780366,0.0,0.7184809488578273,West,0.2527993876439384,12,Poor,None,Isolated,1
2020-01-04 20:00:00,23.693564707671896,35.00997545408504,0,91.31259214927097,400.53904064142796,10.431694034114575,67.57535558511888,251.07065582943125,2619.0922625571116,0.0,0.6572204484327794,South,0.3839080217668317,1,Good,None,Integrated,0
2020-01-04 21:00:00,21.006687456647548,46.29536663806836,0,159.09254403207424,322.4798216597703,8.239043135372665,77.59607210490361,575.4506062216524,4741.162366936544,0.0,0.6836844991571337,South,0.3515306032660687,12,Good,None,Isolated,0
2020-01-04 22:00:00,31.9195992293747,68.98096109436696,0,68.78976478369705,383.3107288484115,3.688277507949522,72.83003190627204,523.3191018009609,1930.14607265283,0.0,0.8822347178520482,South,0.3197977476720339,6,Good,Low,Isolated,0
2020-01-04 23:00:00,14.439344567371249,40.544264166943535,0,24.42688899761793,82.15692935449991,10.017987518739302,104.5091552883438,371.63401329953786,3723.024906773766,0.0,0.8763937048842608,South,0.3026630132648945,11,Average,None,Integrated,0
2020-01-05 00:00:00,15.045926131765995,31.969960252881535,0,63.74419887530999,245.82069179973186,5.100310802490158,98.68636729016205,343.2401831082011,1750.6316137554581,0.0,0.7378133257174028,East,0.2754750300492443,2,Average,None,Integrated,0
2020-01-05 01:00:00,20.177325229018535,75.7374036239915,0,54.77696626945669,64.33951186010577,10.949486441406252,87.24460315846727,242.8318574975407,2658.884131210817,0.0,0.8776345967343331,South,0.3165572908214038,20,Good,None,Isolated,0
2020-01-05 02:00:00,26.791709357252845,53.71269024649045,0,95.90772160573948,293.09481581386854,7.045898391018123,110.54218625925535,512.0545284035637,3607.8841777922134,0.0,0.7164046582662088,East,0.3049725483914347,8,Good,Low,Integrated,0
2020-01-05 03:00:00,31.64076420619218,40.865592636443324,0,89.85796626488504,185.1707830290399,10.529784294776098,55.485243474698635,409.50807471294104,4312.031693696324,0.0,0.8544482200928345,South,0.3859579166424399,8,Average,Low,Isolated,0
2020-01-05 04:00:00,26.11598694806852,42.564532673088024,0,115.11436959005225,212.07890522842547,9.317872028396007,98.3570251750854,239.13569104761214,2228.2357666036946,0.0,0.8584427234099488,West,0.3249487612230215,20,Good,Low,Integrated,0
2020-01-05 05:00:00,26.99023734157498,49.16123003512016,0,80.32293676388083,243.35497468174395,6.226838034664281,63.051342395273466,268.5419500555007,1672.1672285085076,0.0,0.8355201681028541,West,0.27798311069053805,7,Good,None,Integrated,0
2020-01-05 06:00:00,38.36695739200617,54.29071808955997,2,103.33509797507338,139.2828609016019,7.146693072237966,86.24918986662502,307.62168598841663,2198.47777212358,0.0,0.8891000391091308,South,0.21807914264574246,4,Good,Moderate,Integrated,0
2020-01-05 07:00:00,22.87723502360696,39.003441655166775,0,65.77184848985036,463.9645708078599,8.607855560907641,94.31399024110235,365.92354839220314,3149.817050894882,3.105828541230249,0.6802265948264269,South,0.3210304843540555,17,Poor,Moderate,Integrated,1
2020-01-05 08:00:00,27.62223233120949,61.092883223014276,0,131.4547519416162,294.21195357768744,9.26295731777733,95.48796715442408,442.95210607803944,4103.046452420455,5.999999999999999,0.675380023150445,South,0.29346139433545293,18,Good,Low,Integrated,0
2020-01-05 09:00:00,24.832948729467414,47.89999025152258,0,62.34177013357926,125.64711759745703,5.33156870461287,78.93246985676873,409.69474824105686,2184.3156981662673,8.485281374238571,0.8096057253842486,West,0.28314832556518305,3,Good,None,Integrated,0
2020-01-05 10:00:00,27.732613334400227,39.729814171995045,0,94.36123845439586,448.45576985311106,10.022658853594418,91.59011056046774,481.8191748685413,4829.109218827743,10.392304845413264,0.6396513269111741,South,0.26754968881000524,18,Average,None,Integrated,0
2020-01-05 11:00:00,16.494284769333326,50.19091349544792,1,98.01776461222488,312.88252262792906,7.938347321284442,66.24447943642731,534.3860363908859,4242.1419605154,11.59110991546882,0.7301386072047122,South,0.28503750167253705,9,Average,None,Isolated,0
2020-01-05 12:00:00,21.540723357168496,56.83629486930119,0,116.65110097536946,272.9851480795148,7.658620362878908,59.52295380344851,266.7463585952544,2042.9090936614145,12.0,0.7143998992314323,South,0.34761618764142765,15,Good,None,Integrated,0
2020-01-05 13:00:00,24.529670065780312,40.919726494467724,0,85.84772165070498,278.8794250925733,6.560356132131794,56.85106915106015,299.62138431422346,1965.6229859036328,11.59110991546882,0.7306579225305678,South,0.3203418267220037,2,Average,None,Integrated,0
2020-01-05 14:00:00,25.236368238025463,58.14541984338521,0,63.5733729863841,168.20022347399834,9.702731084422398,71.83532800937141,581.7425160546917,5644.491193653953,10.392304845413264,0.5620210446458891,South,0.2617709016953877,17,Good,Moderate,Isolated,0
2020-01-05 15:00:00,22.759737101071444,33.074506800887356,0,45.87237510624174,249.93860454188743,6.412190322857936,117.66987110360749,358.10781687339136,2296.2554778953418,8.485281374238571,0.7534159448669431,South,0.31667989535888835,11,Good,None,Integrated,0
2020-01-05 16:00:00,25.130765856717463,43.94239659915725,0,132.8993838166976,398.89327083507385,10.865716222610047,65.0232348863953,497.91555730463347,5410.209148494878,5.999999999999999,0.7816448399474909,South,0.30890369147639435,10,Good,None,Integrated,0
2020-01-05 17:00:00,28.512312028503217,44.676516045496406,0,149.57560022535495,301.38910519433074,5.426551167612064,40.42020606291446,575.5967056233837,3123.50497497423,3.1058285412302524,0.7352266254283008,South,0.3167759840503981,4,Poor,None,Integrated,1
2020-01-05 18:00:00,31.726787817434122,52.96440581327564,0,36.457432994112686,381.3235284083933,7.498796646222316,87.93140798792945,335.4608285289619,2515.552535911939,1.4695761589768238e-15,0.887961128648585,South,0.35023641166360464,7,Good,None,Integrated,0
